superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente,date_taux_inflation,taux_inflation,changement_annuel_taux_inflation,annee_taux_inflation,date_taux_criminalite,ames_taux_criminalite,iowa_taux_criminalite,etatsunis_taux_criminalite,annee_taux_criminalite,annee_indice_prix_logements,moyenne_indice_prix_logements,Latitude,Longitude,Coordonnées,ancienneteRenovation,ancienneteConstruction,superficieTotale,mois_anneeVente,route_ville,autoroute,proximite_gare,proximite_parc,nbTotalSallesBain,noteGlobale,noteMoyenne,hauteurSs
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,4,Unifamilial,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Salle de récréation moyenne,Non fini,0.0,0.0,500-1000 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité bonne,Qualité moyenne,Métal,Métal,Intimité minimale,Bon,2,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,Avant 1950,150-200 m2,0,Chauffage air pulsé,Bon,Bat 2 Etages,853,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 11 et 20 m,Régulière,0 m2,Classe Autre,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,8,Autre quartier,0,3,4,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,150525.86496,Vente Garantie Conventionnelle,101-200 m2,Pave,7,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1925-1950,1950-1960,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.02800106252608,-93.60712917413362,"42.02800106252608, -93.60712917413362",57,66,200-300,8-2007,Oui,Non,Non,Non,2.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Bonne exposition,500-1000 m2,0,Salle de récréation moyenne,Non fini,0.0,0.0,500-1000 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité bonne,Qualité moyenne,Métal,Panneau dur,Intimité minimale,Médiocre,1,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1960-1969,100-150 m2,1,Chauffage air pulsé,Moyen/Typique,Bat Divisé,854,1,Qualité cusine bonne,Plat,Pente Douce,Entre 1001 et 2000 m2,Terrain en coin,Entre 21 et 30 m,Irrégulière,0 m2,Classe Autre,Basse densité,< 200 m2,Placage brique,Non défini,Pas d elements divers,8,North Ames,0,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,145018.82112,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,100-150 m2,"Électricité, Gaz, Eau et Egout",10-20 m2,1960-1970,1960-1970,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",45,45,200-300,8-2009,Oui,Non,Non,Non,1.5,12,6.0,Hauteur sous-sol 2 - 2.2 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Exposition minimale,< 500 m2,1000-1500 m2,Quartiers de vie moyenne,Salle de récréation moyenne,1.0,0.0,< 500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Bois,Contreplaqué,Pas de clôture,Bon,1,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1950-1959,150-200 m2,1,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,855,1,Qualité cusine bonne,Plat,Pente Douce,Entre 1001 et 2000 m2,Terrain intérieur,Plus de 31 m,Régulière,0 m2,Classe 1946 et plus recent,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,7,Sawyer,> 5 m2,2,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit pyramidal,"Echange, saisie, vente rapide",156032.9088,Vente Garantie Conventionnelle,> 300 m2,Pave,6,> 150 m2,"Électricité, Gaz, Eau et Egout",0,1950-1960,1970-1980,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",32,51,300-400,7-2006,Oui,Non,Non,Non,2.5,9,4.5,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Quartiers de vie moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité bonne,Qualité moyenne,Panneau dur,Panneau dur,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1960-1969,75-100 m2,1,Chauffage air pulsé,Excellent,Bat 1 Etage,856,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain en coin,Entre 21 et 30 m,Irrégulière,0 m2,Classe 1946 et plus recent,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,4,Sawyer,> 5 m2,4,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,116565.76128,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1960-1970,2010 et plus,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",0,48,< 200,4-2010,Oui,Non,Non,Non,2.5,13,6.5,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Bonne exposition,500-1000 m2,< 500 m2,Bonne qualité de vie,Faible qualité,1.0,0.0,0,Oui,Route ville,Route ville,Boîte à disjoncteurs,1-100 m2,Qualité moyenne,Qualité moyenne,Contreplaqué,Panneau dur,Intimité minimale,Qualité inconnue,0,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage autre,Non fini,Typique/Moyenne,Détaché de la maison,1980-1989,75-100 m2,0,Chauffage air pulsé,Moyen/Typique,Bat Divisé,857,1,Qualité cusine bonne,Dépression,Pente Modérée,Entre 1001 et 2000 m2,Terrain intérieur,Entre 21 et 30 m,Irrégulière,0 m2,Classe Autre,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,10,College Creek,0,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,134922.57408,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1970-1980,1970-1980,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",30,30,< 200,10-2008,Oui,Non,Non,Non,2.0,12,6.0,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Panneau dur,Panneau dur,Pas de clôture,Moyenne,1,Fondation Béton,1,Typique,30-40 m2,2.0,Condition garage bonne,Fini,Typique/Moyenne,Garage Attaché à la maison,1990-1999,100-150 m2,1,Chauffage air pulsé,Bon,Bat 2 Etages,858,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 11 et 20 m,Régulière,0 m2,Classe 1946 et plus recent,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,3,Gilbert,< 5 m2,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,159704.27135999998,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,50-75 m2,"Électricité, Gaz, Eau et Egout",0,1990-1995,1995-2000,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.10673828802636,-93.64970782361708,"42.10673828802636, -93.64970782361709",14,15,200-300,3-2009,Oui,Non,Non,Non,2.5,11,5.5,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,1000-1500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Panneau dur,Panneau dur,Intimité minimale,Moyenne,1,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1970-1979,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,859,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 21 et 30 m,Régulière,0 m2,Classe 1946 et plus recent,Basse densité,< 200 m2,Placage brique,Non défini,Pas d elements divers,6,Northwest Ames,0,3,4,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente entre membres de la famille,139511.77728,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,100-150 m2,"Électricité, Gaz, Eau et Egout",0,1970-1980,1970-1980,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.0462744726601,-93.66290853948183,"42.0462744726601, -93.66290853948183",33,33,200-300,6-2009,Oui,Non,Non,Non,2.0,12,6.0,Hauteur sous-sol 2.3 - 2.5 m
1500-2000 m2,1001-1500 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,4,Unifamilial,Condition Ss Bonne,Exposition minimale,500-1000 m2,0,Quartiers de vie sous la moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Proximité parc,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Panneau dur,Panneau dur,Pas de clôture,Bon,1,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1960-1969,200-250 m2,1,Chauffage air pulsé,Moyen/Typique,Bat 2 Etages,860,1,Qualité cusine bonne,Plat,Pente Douce,Entre 1001 et 2000 m2,Terrain en coin,Entre 21 et 30 m,Irrégulière,0 m2,Classe 1946 et plus recent,Basse densité,200-400 m2,Placage brique,Non défini,Pas d elements divers,8,Northwest Ames,> 5 m2,4,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,229460.16,Vente Garantie Conventionnelle,201-300 m2,Pave,9,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1960-1970,2010 et plus,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.0462744726601,-93.66290853948183,"42.0462744726601, -93.66290853948183",22,38,300-400,8-2006,Oui,Non,Non,Oui,3.5,13,6.5,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité bonne,Bois,Bois,Bonne intimité,Bon,1,Fondation Brique,1,Typique,20-30 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,Avant 1950,100-150 m2,1,Chauffage air pulsé,Bon,Bat 1.5 Etage,861,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain en coin,Entre 11 et 20 m,Régulière,0 m2,Classe Autre,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,6,Autre quartier,> 5 m2,4,4,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,174343.829568,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1900-1925,1995-2000,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.02800106252608,-93.60712917413362,"42.02800106252608, -93.60712917413362",9,89,200-300,6-2007,Oui,Non,Non,Non,1.5,15,7.5,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Duplex,Condition Ss Bonne,Exposition minimale,500-1000 m2,0,Quartiers de vie sous la moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Contreplaqué,Panneau dur,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1960-1969,75-100 m2,1,Chauffage air pulsé,Excellent,Bat 1 Etage,862,1,Qualité cusine bonne,Plat,Pente Douce,Entre 1001 et 2000 m2,Terrain intérieur,Entre 21 et 30 m,Régulière,0 m2,Classe Autre,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,4,Sawyer,0,2,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit pyramidal,Vente normale,120696.04416,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1960-1970,1960-1970,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",45,45,< 200,4-2010,Oui,Non,Non,Non,2.5,9,4.5,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Bonne qualité de vie,Non fini,0.0,0.0,500-1000 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Panneau dur,Contreplaqué,Bonne intimité,Qualité inconnue,0,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1980-1989,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,863,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain en coin,Entre 21 et 30 m,Régulière,0 m2,Classe 1946 et plus recent,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,5,Autre quartier,0,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit pyramidal,Vente normale,139511.77728,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,75-100 m2,"Électricité, Gaz, Eau et Egout",0,2005 et plus,1985-1990,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,40.70556572827466,-91.4093598448185,"40.705565728274664, -91.4093598448185",25,26,< 200,5-2010,Oui,Non,Non,Non,2.0,11,5.5,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,1000-1500 m2,0,Quartiers de vie sous la moyenne,Non fini,1.0,0.0,0,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Autre matériau extérieur,Contreplaqué,Bonne intimité,Qualité inconnue,0,Fondation Ciment,1,Typique,60-80 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1950-1959,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,864,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 21 et 30 m,Régulière,0 m2,Classe 1946 et plus recent,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,7,North Ames,0,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit pyramidal,Vente normale,121613.8848,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,100-150 m2,"Électricité, Gaz, Eau et Egout",0,1950-1960,1950-1960,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",50,50,200-300,7-2009,Oui,Non,Non,Non,2.0,10,5.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,1000-1500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité bonne,Vinyle,Vinyle,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,100-150 m2,0,Chauffage air pulsé,Excellent,Bat 1 Etage,865,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 21 et 30 m,Régulière,0 m2,Classe 1946 et plus recent,Non résidentiel,0,Aucun placage,Non défini,Pas d elements divers,5,Somerset,> 5 m2,3,4,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Maison pas terminée,229992.5075712,Vente Nouvelle construction,Pas de solarium,Pave,6,100-150 m2,"Électricité, Gaz, Eau et Egout",0,2005 et plus,2005-2010,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.05147116800214,-93.64495042989309,"42.05147116800214, -93.64495042989307",0,1,200-300,5-2008,Oui,Non,Non,Non,2.0,12,6.0,Hauteur sous-sol > 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Quartiers de vie sous la moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Métal,Métal,Intimité minimale,Qualité inconnue,0,Fondation Ciment,1,Typique,> 80 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1970-1979,75-100 m2,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,866,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 21 et 30 m,Irrégulière,0 m2,Classe 1946 et plus recent,Basse densité,< 200 m2,Placage brique,Non défini,Pas d elements divers,8,North Ames,0,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,136299.33504,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1970-1980,1970-1980,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",39,39,< 200,8-2009,Oui,Non,Non,Non,2.0,11,5.5,Hauteur sous-sol 2 - 2.2 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Exposition moyenne,0,0,Non fini,Non fini,0.0,0.0,1500-2336 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité bonne,Vinyle,Vinyle,Pas de clôture,Bon,1,Fondation Béton,1,Typique,> 80 m2,3.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,150-200 m2,0,Chauffage air pulsé,Excellent,Bat 1 Etage,867,1,Qualité cusine bonne,En pente,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 21 et 30 m,Irrégulière,0 m2,Classe 1946 et plus recent,Basse densité,200-400 m2,Placage pierre,Non défini,Pas d elements divers,11,Autre quartier,> 5 m2,3,4,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Maison pas terminée,228450.535296,Vente Nouvelle construction,Pas de solarium,Pave,6,> 150 m2,"Électricité, Gaz, Eau et Egout",10-20 m2,2005 et plus,2005-2010,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,41.99989155196018,-93.64966934529956,"41.99989155196018, -93.64966934529956",0,1,300-400,11-2007,Oui,Non,Non,Non,2.0,13,6.5,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Quartiers de vie moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Autoroute,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Vinyle,Vinyle,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1960-1969,100-150 m2,1,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,868,1,Qualité cusine médiocre,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain en coin,Entre 21 et 30 m,Régulière,0 m2,Classe 1946 et plus recent,Basse densité,0,Aucun placage,Remise,< 1000,5,Sawyer,0,3,2,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,118401.44256,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,75-100 m2,"Électricité, Gaz, Eau et Egout",10-20 m2,1960-1970,1960-1970,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",46,46,200-300,5-2007,Oui,Oui,Non,Non,2.5,9,4.5,Hauteur sous-sol 2 - 2.2 m
1500-2000 m2,501-1000 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,2,Unifamilial,Pas de sous-sol,Aucun sous-sol,0,0,Aucun sous-sol,Aucun sous-sol,0.0,0.0,0,Oui,Autoroute,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Contreplaqué,Contreplaqué,Pas de clôture,Moyenne,1,Fondation Autre,1,Typique,60-80 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1970-1979,200-250 m2,0,Chauffage air pulsé,Bon,Bat 2 Etages,869,1,Qualité cusine bonne,Plat,Pente Douce,Entre 1001 et 2000 m2,Terrain en coin,Entre 21 et 30 m,Irrégulière,1-100 m2,Classe 1946 et plus recent,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,5,Gilbert,> 5 m2,3,3,Pavée partiellement,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,155115.06816,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,0,"Électricité, Gaz, Eau et Egout",10-20 m2,1925-1950,1950-1960,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.10673828802636,-93.64970782361708,"42.10673828802636, -93.64970782361709",56,58,200-300,5-2006,Oui,Oui,Non,Non,2.0,11,5.5,Pas de sous-sol
1000-1500 m2,501-1000 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité bonne,Métal,Métal,Bonne intimité,Moyenne,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Fini,Typique/Moyenne,Garage Attaché à la maison,1990-1999,150-200 m2,1,Chauffage air pulsé,Excellent,Bat 2 Etages,870,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 21 et 30 m,Régulière,0 m2,Classe 1946 et plus recent,Basse densité,200-400 m2,Placage brique,Non défini,Pas d elements divers,6,Autre quartier,> 5 m2,3,4,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,216610.39104,Vente Garantie Conventionnelle,Pas de solarium,Pave,8,75-100 m2,"Électricité, Gaz, Eau et Egout",10-20 m2,1990-1995,1990-1995,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,40.70556572827466,-91.4093598448185,"40.705565728274664, -91.4093598448185",16,17,200-300,6-2010,Oui,Non,Non,Non,3.5,12,6.0,Hauteur sous-sol 2.3 - 2.5 m
