superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,qualiteSousSol,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente
884,0,0,,2,1Fam,TA,Av,747.0,93.0,ALQ,LwQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,46.82313216,2.0,Gd,RFn,TA,Attchd,1983.0,82.12628736,0,GasA,Gd,SFoyer,43,1,Gd,Lvl,Gtl,852.8499072000001,CulDSac,,IR1,0,85,RL,0.0,None,,0,12,SawyerW,0.0,7,5,Y,0,,CompShg,Gable,Normal,132169.05216,WD,0,Pave,5,78.0385536,AllPub,22.296729600000003,1983,1983,2007
938,0,0,,3,1Fam,TA,Av,280.0,491.0,LwQ,BLQ,1.0,0.0,Gd,167.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,,0,CBlock,1,Typ,28.614136320000004,1.0,TA,Unf,TA,Detchd,1977.0,87.14305152,0,GasA,TA,1Story,44,1,TA,Lvl,Gtl,854.707968,CulDSac,,IR1,0,20,RL,0.0,None,,0,7,CollgCr,0.0,6,5,Y,0,,CompShg,Hip,Normal,119548.74336,WD,0,Pave,5,87.14305152,AllPub,13.470940800000001,1975,1980,2008
1150,0,0,,3,1Fam,TA,No,179.0,506.0,ALQ,BLQ,1.0,0.0,TA,465.0,Y,Norm,Norm,FuseA,0,TA,TA,BrkFace,Wd Sdng,,,0,CBlock,1,Typ,27.870912,1.0,TA,RFn,TA,Attchd,1959.0,106.838496,0,GasA,Ex,1Story,45,1,TA,Lvl,Gtl,738.1146528,Inside,21.336000000000002,Reg,0,20,RL,0.0,None,,0,5,NAmes,0.0,6,5,Y,0,,CompShg,Gable,Normal,129415.53024,WD,0,Pave,6,106.838496,AllPub,0.0,1959,1959,2006
1752,0,0,,2,TwnhsE,TA,No,456.0,0.0,GLQ,Unf,1.0,0.0,Ex,1296.0,Y,Norm,Norm,SBrkr,0,TA,Ex,MetalSd,MetalSd,,Gd,1,PConc,2,Typ,53.512151040000006,2.0,TA,RFn,TA,Attchd,2005.0,162.76612608000002,0,GasA,Ex,1Story,46,1,Ex,Lvl,Gtl,711.4514803200001,Inside,18.5928,Reg,0,120,RL,412.0,BrkFace,,0,2,NridgHt,7.61804928,5,9,Y,0,,CompShg,Hip,Normal,293617.220736,WD,0,Pave,6,162.76612608000002,AllPub,18.20899584,2005,2005,2010
1518,631,0,,1,1Fam,TA,No,1351.0,0.0,GLQ,Unf,1.0,0.0,Ex,83.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Ex,1,PConc,1,Typ,62.2450368,2.0,TA,RFn,TA,Attchd,2003.0,199.64863296000001,1,GasA,Ex,1.5Fin,47,1,Gd,Lvl,Gtl,1191.20277888,CulDSac,14.630400000000002,IR1,0,50,RL,0.0,None,,0,8,Mitchel,3.9948307200000004,5,7,Y,0,,CompShg,Gable,Abnorml,219993.55163904,WD,198,Pave,6,133.22295936,AllPub,15.607710720000002,2003,2003,2009
1656,0,0,,3,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1632.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,76.73791104,3.0,TA,RFn,TA,Attchd,2006.0,153.84743424,0,GasA,Ex,1Story,48,1,Gd,Lvl,Gtl,1030.85213184,Inside,25.6032,Reg,0,20,FV,0.0,None,,0,7,Somerst,13.56384384,5,8,Y,0,,CompShg,Gable,Normal,229184.80780799998,WD,0,Pave,7,153.84743424,AllPub,0.0,2006,2006,2007
736,716,0,,2,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,736.0,Y,Norm,Norm,SBrkr,102,TA,TA,MetalSd,MetalSd,,,0,BrkTil,2,Typ,0.0,0.0,,,,,,134.89521408000002,0,GasA,Gd,2Story,49,3,TA,Lvl,Gtl,413.97594624000004,Inside,10.0584,Reg,0,190,RM,0.0,None,,0,6,OldTown,0.0,5,4,N,0,,CompShg,Gable,Partial,103715.99232,New,0,Pave,8,68.37663744000001,AllPub,0.0,1920,2008,2009
955,0,0,,3,1Fam,TA,No,763.0,0.0,BLQ,Unf,1.0,0.0,TA,192.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,35.86057344,1.0,TA,Unf,TA,Attchd,1966.0,88.7224032,0,GasA,Ex,1Story,50,1,TA,Lvl,Gtl,719.25533568,Inside,20.1168,Reg,0,20,RL,0.0,None,,0,1,Sawyer,0.0,7,5,Y,0,,CompShg,Gable,Normal,116565.76127999999,WD,0,Pave,6,88.7224032,AllPub,0.0,1966,1966,2007
794,676,0,,3,1Fam,TA,Av,182.0,0.0,GLQ,Unf,0.0,1.0,Gd,612.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,36.04637952,2.0,TA,Fin,TA,Attchd,1997.0,136.5674688,0,GasA,Gd,2Story,51,1,TA,Lvl,Gtl,1288.47226176,Corner,,IR2,0,60,RL,0.0,None,,0,7,Gilbert,6.967728,6,6,Y,0,,CompShg,Gable,Normal,162457.79327999998,WD,0,Pave,6,73.76501376,AllPub,0.0,1997,1997,2007
816,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,816.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,Gd,1,PConc,1,Typ,49.05280512,2.0,TA,Unf,TA,Detchd,1985.0,109.25397504,0,GasA,TA,1.5Fin,52,1,TA,Lvl,Gtl,579.7149696,Inside,15.8496,Reg,360,50,RM,0.0,None,Shed,400,9,BrkSide,0.0,6,6,Y,0,,CompShg,Gable,Normal,105092.75328,WD,0,Pave,6,75.80888064,AllPub,10.40514048,1934,1950,2006
816,0,0,,2,Duplex,TA,Gd,104.0,712.0,LwQ,GLQ,1.0,0.0,Gd,0.0,N,RRNn,Norm,SBrkr,0,TA,Fa,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,47.93796864,2.0,TA,Unf,TA,CarPort,1963.0,75.80888064,0,GasA,TA,1Story,53,1,TA,Bnk,Mod,787.07455488,Corner,33.528,IR2,0,90,RM,0.0,None,,0,5,IDOTRR,0.0,5,5,Y,0,,CompShg,Gable,Normal,100962.4704,WD,0,Grvl,5,75.80888064,AllPub,9.847722240000001,1963,1963,2010
1842,0,0,,0,1Fam,TA,Gd,1810.0,0.0,GLQ,Unf,2.0,0.0,Ex,32.0,Y,Norm,Norm,SBrkr,0,TA,Gd,WdShing,Wd Shng,,Gd,1,CBlock,0,Typ,83.05531776000001,3.0,TA,Fin,TA,Attchd,1981.0,171.12739968000002,1,GasA,Gd,1Story,54,1,Gd,Low,Gtl,4670.328723840001,Inside,20.7264,IR1,0,20,RL,0.0,None,,0,11,Veenker,6.689018880000001,5,9,Y,0,,WdShngl,Gable,Normal,353368.64639999997,WD,0,Pave,5,171.12739968000002,AllPub,79.61790528,1981,1987,2006
1360,0,0,,3,1Fam,TA,No,384.0,0.0,ALQ,Unf,0.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,MnPrv,TA,1,CBlock,1,Min1,53.14053888,2.0,TA,Unf,TA,Detchd,1962.0,126.3481344,0,GasA,TA,SLvl,55,1,TA,Bnk,Mod,662.77028736,Inside,18.288,Reg,0,80,RL,0.0,None,,0,2,NAmes,4.645152,5,5,Y,0,,CompShg,Gable,Normal,119319.2832,WD,0,Pave,6,35.674767360000004,AllPub,0.0,1955,1955,2007
1425,0,407,,3,1Fam,TA,No,490.0,0.0,BLQ,Unf,0.0,0.0,TA,935.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,,Gd,1,CBlock,2,Typ,53.512151040000006,2.0,TA,RFn,TA,Attchd,1964.0,132.386832,0,GasA,Gd,1Story,56,1,TA,Lvl,Gtl,945.2884320000001,Inside,30.48,IR1,0,20,RL,272.0,BrkFace,,0,7,NAmes,0.0,5,6,Y,0,,CompShg,Gable,Normal,165670.23552,WD,0,Pave,7,132.386832,AllPub,0.0,1964,1964,2008
983,756,0,Pave,3,Twnhs,TA,No,649.0,0.0,GLQ,Unf,1.0,0.0,Gd,321.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,44.593459200000005,2.0,TA,Fin,TA,Attchd,1999.0,161.55838656,1,GasA,Ex,2Story,57,1,Gd,Lvl,Gtl,245.72854080000002,Inside,7.315200000000001,Reg,0,160,FV,456.0,BrkFace,,0,8,Somerst,0.0,5,8,Y,0,,CompShg,Gable,Abnorml,158327.5104,WD,0,Pave,7,90.11594880000001,AllPub,10.6838496,1999,2000,2009
860,860,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,860.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,52.4902176,2.0,TA,RFn,TA,Attchd,2004.0,159.7932288,1,GasA,Ex,2Story,58,1,Gd,Lvl,Gtl,1081.8559008,Corner,27.127200000000002,IR1,0,60,RL,0.0,None,,0,8,CollgCr,6.5032128,5,7,Y,0,,CompShg,Gable,Normal,180355.68576,WD,0,Pave,7,79.8966144,AllPub,0.0,2004,2004,2006
1426,1519,0,,3,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1410.0,Y,Norm,Norm,SBrkr,37,TA,Ex,VinylSd,VinylSd,,Gd,1,PConc,3,Typ,59.550848640000005,3.0,TA,Fin,TA,BuiltIn,2006.0,273.5994528,1,GasA,Ex,2Story,59,1,Gd,HLS,Gtl,1271.0993932800002,CulDSac,20.1168,IR2,0,60,RL,1031.0,BrkFace,,0,10,StoneBr,0.0,5,10,Y,0,,CompShg,Hip,Partial,402730.1160192,New,0,Pave,10,130.99328640000002,AllPub,17.837383680000002,2006,2006,2006
780,0,0,,2,1Fam,TA,Av,632.0,0.0,ALQ,Unf,0.0,0.0,TA,148.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,32.70187008,1.0,TA,Unf,TA,Detchd,1973.0,72.4643712,0,GasA,Ex,1Story,60,1,TA,Bnk,Gtl,668.9018880000001,Inside,18.288,Reg,0,20,RL,0.0,None,,0,1,CollgCr,0.0,7,5,Y,0,,CompShg,Gable,Normal,114638.295936,WD,0,Pave,4,72.4643712,AllPub,18.20899584,1972,1972,2008
1158,0,0,,3,1Fam,TA,No,941.0,0.0,ALQ,Unf,1.0,0.0,Gd,217.0,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,53.512151040000006,2.0,TA,Unf,TA,Detchd,2006.0,107.58172032,1,GasA,Ex,1Story,61,1,Gd,Lvl,Gtl,1214.4285388800001,Inside,19.2024,Reg,0,20,RL,0.0,None,,0,5,SawyerW,4.645152,5,6,Y,0,,CompShg,Gable,Partial,145018.82112,New,0,Pave,5,107.58172032,AllPub,0.0,2004,2004,2006
581,530,0,,3,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,530.0,N,Norm,Norm,SBrkr,144,TA,TA,MetalSd,MetalSd,,,0,BrkTil,1,Typ,26.756075520000003,1.0,TA,Unf,TA,Detchd,1935.0,103.21527744000001,0,GasA,TA,2.5Unf,62,1,Fa,Lvl,Gtl,668.9018880000001,Inside,18.288,Reg,0,75,RM,0.0,None,,0,3,IDOTRR,0.0,7,5,N,0,,CompShg,Gable,Normal,92701.90464,WD,0,Pave,6,49.2386112,AllPub,0.0,1920,1996,2007
1370,0,0,,2,TwnhsE,Gd,Mn,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1346.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,44.96507136,2.0,TA,RFn,TA,Attchd,2006.0,127.27716480000001,0,GasA,Ex,1Story,63,1,Gd,Lvl,Gtl,598.48138368,Inside,13.411200000000001,IR1,0,120,RL,178.0,Stone,,0,10,NridgHt,4.55224896,5,8,Y,0,,CompShg,Gable,Normal,185862.7296,WD,0,Pave,6,127.27716480000001,AllPub,11.148364800000001,2006,2006,2007
902,808,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,576.0,Y,RRAn,Feedr,SBrkr,64,TA,TA,Stucco,Stucco,GdPrv,,0,BrkTil,2,Typ,44.593459200000005,2.0,TA,Unf,TA,Detchd,1990.0,158.86419840000002,0,GasA,Gd,2Story,64,1,TA,Bnk,Gtl,956.9013120000001,Inside,15.24,IR1,0,70,RM,0.0,None,,0,4,OldTown,1.02193344,6,7,Y,0,,CompShg,Gable,Normal,128497.6896,WD,0,Pave,9,53.512151040000006,AllPub,1.1148364800000001,1921,1950,2010
1057,977,0,,3,1Fam,TA,No,739.0,0.0,GLQ,Unf,1.0,0.0,Gd,318.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdPrv,,0,PConc,2,Typ,59.9224608,2.0,TA,RFn,TA,Attchd,1998.0,188.96478336,1,GasA,Ex,2Story,65,1,Gd,Lvl,Gtl,870.966,Inside,,Reg,0,60,RL,573.0,BrkFace,,0,2,CollgCr,3.3445094400000004,5,7,Y,0,,CompShg,Gable,Normal,201466.02048,WD,0,Pave,8,98.19851328,AllPub,53.512151040000006,1997,1998,2009
1143,1330,0,,4,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1143.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,79.15339008000001,3.0,TA,RFn,TA,BuiltIn,2004.0,229.74921792,1,GasA,Ex,2Story,66,1,Gd,Lvl,Gtl,891.03305664,Inside,23.1648,Reg,0,60,RL,344.0,BrkFace,,0,10,NridgHt,14.028359040000002,5,8,Y,0,,CompShg,Gable,Normal,290955.48287999997,WD,0,Pave,9,106.18817472,AllPub,17.837383680000002,2004,2005,2007
2207,0,0,,3,1Fam,TA,Gd,912.0,0.0,GLQ,Unf,1.0,0.0,Gd,1035.0,Y,PosA,Norm,SBrkr,0,TA,TA,Plywood,Plywood,,Gd,1,CBlock,2,Min1,53.512151040000006,2.0,TA,RFn,TA,Attchd,1970.0,205.03700928,0,GasA,TA,1Story,67,1,TA,Lvl,Gtl,1848.770496,Inside,,Reg,0,20,RL,287.0,BrkFace,,0,7,NAmes,0.0,5,7,Y,0,,CompShg,Gable,Normal,165211.3152,WD,0,Pave,7,180.88221888,AllPub,27.963815040000004,1970,1989,2010
1479,0,0,,3,1Fam,TA,Av,1013.0,0.0,GLQ,Unf,1.0,0.0,Gd,440.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,51.83989632,2.0,TA,RFn,TA,Attchd,2003.0,137.40359616,0,GasA,Ex,1Story,68,1,Gd,Lvl,Gtl,990.8109216,Inside,21.945600000000002,IR1,0,20,RL,167.0,BrkFace,,0,6,CollgCr,2.6941881600000004,5,7,Y,0,,CompShg,Gable,Normal,207431.98464,WD,0,Pave,7,134.98811712,AllPub,13.378037760000002,2003,2003,2007
747,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,747.0,Y,Artery,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,20.438668800000002,1.0,TA,Unf,TA,Attchd,1945.0,69.39857088000001,0,GasA,TA,1Story,69,1,TA,Lvl,Gtl,428.09720832000005,Corner,14.325600000000001,Reg,0,30,RM,0.0,None,,0,6,OldTown,0.0,6,4,Y,0,,CompShg,Gable,Normal,73427.2512,WD,0,Pave,4,69.39857088000001,AllPub,0.0,1945,1950,2010
1304,983,0,,3,1Fam,TA,No,603.0,0.0,BLQ,Unf,0.0,0.0,TA,701.0,Y,Norm,Norm,SBrkr,114,TA,Gd,BrkFace,AsbShng,,TA,1,CBlock,2,Typ,61.966327680000006,2.0,TA,Fin,TA,Attchd,1953.0,212.46925248000002,0,GasW,TA,1.5Fin,70,1,TA,Lvl,Gtl,1448.63710272,Corner,24.6888,Reg,0,50,RL,0.0,None,,0,7,ClearCr,1.9509638400000002,4,7,Y,0,,CompShg,Gable,Normal,206514.144,WD,0,Pave,7,121.14556416,AllPub,0.0,1953,1953,2006
2223,0,0,,3,1Fam,TA,Gd,1880.0,0.0,ALQ,Unf,1.0,0.0,Gd,343.0,Y,Norm,Norm,SBrkr,0,Gd,TA,Plywood,Plywood,,Gd,2,CBlock,2,Typ,47.93796864,2.0,TA,Fin,TA,Attchd,1973.0,206.52345792000003,0,GasA,Ex,1Story,71,1,TA,Lvl,Gtl,1268.21939904,Inside,28.956000000000003,IR1,0,20,RL,1115.0,BrkFace,,0,2,NAmes,0.0,6,7,Y,0,,CompShg,Gable,Normal,223953.11616,WD,0,Pave,8,206.52345792000003,AllPub,27.870912,1973,1973,2007
845,0,0,,2,1Fam,TA,No,565.0,0.0,ALQ,Unf,1.0,0.0,TA,280.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,,,0,CBlock,1,Typ,33.4450944,2.0,TA,Unf,TA,Detchd,1987.0,78.50306880000001,0,GasA,TA,1Story,72,1,TA,Lvl,Gtl,705.97020096,Corner,21.031200000000002,Reg,0,20,RL,0.0,None,,0,6,Mitchel,0.0,6,4,Y,0,,CompShg,Gable,Normal,118860.36288,WD,0,Pave,4,78.50306880000001,AllPub,0.0,1982,2006,2007
885,833,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,832.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,39.66959808,2.0,TA,Fin,TA,Attchd,1998.0,159.60742272000002,1,GasA,Gd,2Story,73,1,TA,Lvl,Gtl,942.12972864,Corner,22.555200000000003,IR1,0,60,RL,40.0,BrkFace,,0,12,Gilbert,8.73288576,5,7,Y,0,,CompShg,Gable,Normal,169800.5184,WD,291,Pave,7,77.29532928,AllPub,0.0,1998,1998,2009
1086,0,0,,3,1Fam,TA,No,320.0,362.0,ALQ,BLQ,1.0,0.0,TA,404.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,GdWo,,0,CBlock,1,Typ,45.5224896,2.0,TA,Unf,TA,Attchd,1989.0,100.89270144000001,0,GasA,Gd,1Story,74,1,TA,Lvl,Gtl,947.6110080000001,Inside,25.908,Reg,0,20,RL,104.0,BrkFace,,0,5,NAmes,0.0,7,5,Y,0,,CompShg,Gable,Normal,132995.108736,WD,0,Pave,6,100.89270144000001,AllPub,0.0,1954,2003,2010
840,765,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,840.0,N,Norm,Norm,SBrkr,202,Gd,Gd,VinylSd,VinylSd,,,0,CBlock,2,Typ,35.21025216,1.0,TA,Unf,TA,Detchd,1915.0,149.1093792,0,GasA,Gd,2Story,75,2,TA,Lvl,Gtl,537.9086016,Corner,18.288,Reg,0,50,RM,0.0,None,,0,5,OldTown,0.0,6,3,Y,0,,CompShg,Gambrel,Normal,98576.084736,WD,0,Pave,8,78.0385536,AllPub,0.0,1915,1950,2010
526,462,0,,2,Twnhs,TA,Gd,462.0,0.0,GLQ,Unf,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,GdWo,,0,CBlock,1,Typ,27.592202880000002,1.0,TA,Unf,TA,BuiltIn,1973.0,91.78820352000001,0,GasA,TA,SLvl,76,1,TA,Lvl,Gtl,148.27325184,Inside,6.4008,Reg,0,180,RM,0.0,None,,0,11,MeadowV,9.38320704,5,4,Y,0,,CompShg,Gable,Normal,83523.49824,WD,0,Pave,5,42.92120448,AllPub,11.148364800000001,1973,1973,2009
952,0,0,,2,1Fam,TA,No,228.0,0.0,ALQ,Unf,0.0,0.0,TA,724.0,Y,Norm,Norm,FuseA,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,26.291560320000002,1.0,TA,Unf,TA,Detchd,1956.0,88.44369408,0,GasA,Ex,1Story,77,1,TA,Lvl,Gtl,787.3532640000001,Inside,,IR1,0,20,RL,0.0,None,,0,4,NAmes,0.0,7,4,Y,0,,CompShg,Gable,Normal,124596.86688,WD,0,Pave,4,88.44369408,AllPub,0.0,1956,1956,2008
1072,213,0,,2,1Fam,TA,No,336.0,41.0,BLQ,GLQ,1.0,0.0,TA,295.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,,0,CBlock,1,Min1,22.296729600000003,1.0,TA,Unf,TA,Detchd,1948.0,119.38040640000001,0,GasA,TA,1.5Fin,78,1,TA,Lvl,Gtl,802.2177504,Inside,15.24,Reg,0,50,RM,0.0,None,,0,1,BrkSide,0.0,5,5,Y,0,,CompShg,Gable,Normal,116565.76127999999,WD,0,Pave,6,62.43084288000001,AllPub,0.0,1948,2001,2008
1768,0,0,,4,Duplex,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1768.0,N,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,2,Typ,0.0,0.0,,,,,,164.25257472,0,GasA,TA,1Story,79,2,TA,Lvl,Gtl,1001.30896512,Inside,21.945600000000002,Reg,0,90,RL,0.0,None,,0,4,Sawyer,0.0,5,4,Y,0,,CompShg,Hip,Normal,125285.24736,WD,0,Pave,8,164.25257472,AllPub,0.0,1968,1968,2010
682,548,0,Grvl,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,440.0,Y,Norm,Norm,SBrkr,128,TA,TA,Wd Sdng,Wd Sdng,MnPrv,,0,PConc,1,Typ,40.877337600000004,2.0,TA,Unf,TA,Detchd,1966.0,114.27073920000001,1,GasA,Gd,2Story,80,1,TA,Lvl,Gtl,969.9077376,Corner,18.288,Reg,0,50,RM,0.0,None,,0,5,OldTown,0.0,6,5,Y,0,,CompShg,Gable,Normal,100962.4704,WD,0,Pave,5,40.877337600000004,AllPub,6.874824960000001,1910,1981,2009
1182,960,0,,4,1Fam,TA,No,448.0,0.0,Rec,Unf,0.0,0.0,Gd,448.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,,Gd,1,CBlock,2,Typ,47.28764736,1.0,TA,Fin,TA,Attchd,1968.0,198.99831168,1,GasA,TA,2Story,81,1,Gd,Lvl,Gtl,1207.73952,Corner,30.48,Reg,0,60,RL,576.0,BrkFace,,0,6,NAmes,6.689018880000001,6,6,Y,0,,CompShg,Gable,Normal,177602.16384,WD,252,Pave,8,83.24112384,AllPub,0.0,1968,1968,2009
1337,0,0,,2,TwnhsE,Gd,No,1201.0,0.0,GLQ,Unf,1.0,0.0,Ex,36.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,37.625731200000004,2.0,TA,Fin,TA,Attchd,1998.0,124.21136448000001,0,GasA,Ex,1Story,82,1,TA,Lvl,Gtl,418.06368000000003,FR2,9.7536,Reg,0,120,RM,443.0,BrkFace,,0,3,Mitchel,18.487704960000002,5,6,Y,0,,CompShg,Hip,Normal,140888.53824,WD,0,Pave,5,114.92106048000001,AllPub,0.0,1998,1998,2006
1563,0,0,,3,1Fam,TA,No,33.0,0.0,GLQ,Unf,0.0,0.0,Gd,1530.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,70.42050432,3.0,TA,RFn,TA,Attchd,2007.0,145.20745152,0,GasA,Ex,1Story,83,1,Gd,Lvl,Gtl,948.16842624,Inside,23.7744,Reg,0,20,RL,468.0,Stone,,0,10,Somerst,9.197400960000001,5,8,Y,0,,CompShg,Gable,Normal,224870.95679999999,WD,0,Pave,6,145.20745152,AllPub,13.378037760000002,2007,2007,2008
1065,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1065.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,42.828301440000004,2.0,TA,Unf,TA,Detchd,1974.0,98.94173760000001,1,GasA,Gd,1Story,84,1,TA,Lvl,Gtl,826.0938316800001,Inside,24.384,IR1,0,20,RL,66.0,BrkCmn,,0,7,NAmes,0.0,5,5,Y,0,,CompShg,Gable,Normal,116106.84096,COD,0,Pave,6,98.94173760000001,AllPub,6.874824960000001,1960,1960,2007
804,670,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,384.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,TA,1,PConc,2,Typ,37.161216,2.0,TA,Fin,TA,BuiltIn,1995.0,136.93908096,1,GasA,Gd,SLvl,85,1,TA,Lvl,Gtl,792.4629312000001,Inside,,IR1,0,80,RL,22.0,BrkFace,Shed,700,5,Gilbert,6.689018880000001,5,7,Y,0,,CompShg,Gable,Normal,154656.14784,WD,0,Pave,7,35.674767360000004,AllPub,11.148364800000001,1995,1996,2009
1301,1116,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1288.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,,TA,1,CBlock,2,Typ,42.92120448,2.0,TA,Unf,TA,Attchd,1991.0,224.54664768,1,GasA,Ex,2Story,86,1,Gd,Lvl,Gtl,1491.9299193600002,Corner,36.8808,Reg,0,60,RL,284.0,BrkFace,,0,4,NoRidge,7.61804928,5,8,Y,0,,CompShg,Hip,Normal,238638.5664,WD,0,Pave,9,119.65911552000001,AllPub,11.798686080000001,1991,1992,2006
684,876,0,,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,684.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,37.161216,2.0,TA,Fin,TA,BuiltIn,2005.0,144.9287424,1,GasA,Ex,2Story,87,1,Gd,Lvl,Gtl,1106.5681094400002,Inside,37.1856,IR2,0,60,RL,0.0,None,,0,3,Gilbert,3.5303155200000003,5,6,Y,0,,CompShg,Gable,Normal,159704.27135999998,WD,0,Pave,6,63.54567936,AllPub,9.290304,2005,2005,2009
