superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,qualiteSousSol,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente
1324,0,0,No alley access,3,1Fam,TA,No,643.0,0.0,Rec,Unf,0.0,0.0,TA,445.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,GdWo,TA,1,CBlock,2,Typ,439.99999999999994,2.0,TA,RFn,TA,Attchd,1965.0,1323.9999999999998,0,GasA,Ex,1Story,41,1,TA,Lvl,Gtl,8658.0,Inside,84.0,Reg,0,20,RL,101.0,BrkFace,No Miscellaneous feature,0,12,NAmes,137.99999999999997,5,6,Y,0,No Pool,CompShg,Gable,Abnorml,160000.0,WD,0,Pave,6,1088.0,AllPub,0.0,1965,1965,2006
1328,0,0,No alley access,2,1Fam,TA,Gd,967.0,0.0,BLQ,Unf,0.0,1.0,TA,383.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,No Fence,Gd,2,CBlock,1,Typ,308.0,1.0,TA,RFn,TA,Attchd,1959.0,1327.9999999999998,1,GasA,Gd,1Story,42,1,TA,Lvl,Gtl,16905.0,Inside,115.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,7,Timber,104.0,6,5,P,0,No Pool,CompShg,Gable,Normal,170000.0,WD,0,Pave,5,1350.0,AllPub,0.0,1959,1959,2007
884,0,0,No alley access,2,1Fam,TA,Av,747.0,93.0,ALQ,LwQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,No Fireplace,0,CBlock,1,Typ,503.99999999999994,2.0,Gd,RFn,TA,Attchd,1983.0,884.0,0,GasA,Gd,SFoyer,43,1,Gd,Lvl,Gtl,9180.0,CulDSac,69.02272727272727,IR1,0,85,RL,0.0,None,No Miscellaneous feature,0,12,SawyerW,0.0,7,5,Y,0,No Pool,CompShg,Gable,Normal,144000.0,WD,0,Pave,5,840.0,AllPub,240.0,1983,1983,2007
938,0,0,No alley access,3,1Fam,TA,Av,280.0,491.0,LwQ,BLQ,1.0,0.0,Gd,167.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,No Fireplace,0,CBlock,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,1977.0,937.9999999999999,0,GasA,TA,1Story,44,1,TA,Lvl,Gtl,9200.0,CulDSac,69.02272727272727,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,7,CollgCr,0.0,6,5,Y,0,No Pool,CompShg,Hip,Normal,130250.0,WD,0,Pave,5,937.9999999999999,AllPub,144.99999999999997,1975,1980,2008
1150,0,0,No alley access,3,1Fam,TA,No,179.0,506.0,ALQ,BLQ,1.0,0.0,TA,465.0,Y,Norm,Norm,FuseA,0,TA,TA,BrkFace,Wd Sdng,No Fence,No Fireplace,0,CBlock,1,Typ,300.0,1.0,TA,RFn,TA,Attchd,1959.0,1150.0,0,GasA,Ex,1Story,45,1,TA,Lvl,Gtl,7945.0,Inside,69.99999999999999,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,5,NAmes,0.0,6,5,Y,0,No Pool,CompShg,Gable,Normal,141000.0,WD,0,Pave,6,1150.0,AllPub,0.0,1959,1959,2006
1752,0,0,No alley access,2,TwnhsE,TA,No,456.0,0.0,GLQ,Unf,1.0,0.0,Ex,1296.0,Y,Norm,Norm,SBrkr,0,TA,Ex,MetalSd,MetalSd,No Fence,Gd,1,PConc,2,Typ,576.0,2.0,TA,RFn,TA,Attchd,2005.0,1752.0,0,GasA,Ex,1Story,46,1,Ex,Lvl,Gtl,7658.0,Inside,61.0,Reg,0,120,RL,412.0,BrkFace,No Miscellaneous feature,0,2,NridgHt,82.0,5,9,Y,0,No Pool,CompShg,Hip,Normal,319900.0,WD,0,Pave,6,1752.0,AllPub,196.0,2005,2005,2010
1518,631,0,No alley access,1,1Fam,TA,No,1351.0,0.0,GLQ,Unf,1.0,0.0,Ex,83.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Ex,1,PConc,1,Typ,670.0,2.0,TA,RFn,TA,Attchd,2003.0,2148.9999999999995,1,GasA,Ex,1.5Fin,47,1,Gd,Lvl,Gtl,12822.0,CulDSac,48.0,IR1,0,50,RL,0.0,None,No Miscellaneous feature,0,8,Mitchel,43.0,5,7,Y,0,No Pool,CompShg,Gable,Abnorml,239686.0,WD,198,Pave,6,1434.0,AllPub,168.0,2003,2003,2009
1656,0,0,No alley access,3,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1632.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,826.0,3.0,TA,RFn,TA,Attchd,2006.0,1656.0,0,GasA,Ex,1Story,48,1,Gd,Lvl,Gtl,11096.0,Inside,84.0,Reg,0,20,FV,0.0,None,No Miscellaneous feature,0,7,Somerst,146.0,5,8,Y,0,No Pool,CompShg,Gable,Normal,249700.00000000003,WD,0,Pave,7,1656.0,AllPub,0.0,2006,2006,2007
736,716,0,No alley access,2,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,736.0,Y,Norm,Norm,SBrkr,102,TA,TA,MetalSd,MetalSd,No Fence,No Fireplace,0,BrkTil,2,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,1452.0,0,GasA,Gd,2Story,49,3,TA,Lvl,Gtl,4455.999999999999,Inside,33.0,Reg,0,190,RM,0.0,None,No Miscellaneous feature,0,6,OldTown,0.0,5,4,N,0,No Pool,CompShg,Gable,Partial,113000.0,New,0,Pave,8,736.0000000000001,AllPub,0.0,1920,2008,2009
955,0,0,No alley access,3,1Fam,TA,No,763.0,0.0,BLQ,Unf,1.0,0.0,TA,192.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,No Fireplace,0,CBlock,1,Typ,386.0,1.0,TA,Unf,TA,Attchd,1966.0,955.0,0,GasA,Ex,1Story,50,1,TA,Lvl,Gtl,7742.0,Inside,66.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,1,Sawyer,0.0,7,5,Y,0,No Pool,CompShg,Gable,Normal,127000.00000000001,WD,0,Pave,6,955.0,AllPub,0.0,1966,1966,2007
794,676,0,No alley access,3,1Fam,TA,Av,182.0,0.0,GLQ,Unf,0.0,1.0,Gd,612.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,388.0,2.0,TA,Fin,TA,Attchd,1997.0,1470.0,0,GasA,Gd,2Story,51,1,TA,Lvl,Gtl,13869.0,Corner,69.02272727272727,IR2,0,60,RL,0.0,None,No Miscellaneous feature,0,7,Gilbert,75.0,6,6,Y,0,No Pool,CompShg,Gable,Normal,176999.99999999997,WD,0,Pave,6,794.0,AllPub,0.0,1997,1997,2007
816,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,816.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,Gd,1,PConc,1,Typ,528.0,2.0,TA,Unf,TA,Detchd,1985.0,1176.0,0,GasA,TA,1.5Fin,52,1,TA,Lvl,Gtl,6240.0,Inside,52.0,Reg,360,50,RM,0.0,None,Shed,400,9,BrkSide,0.0,6,6,Y,0,No Pool,CompShg,Gable,Normal,114500.0,WD,0,Pave,6,815.9999999999999,AllPub,111.99999999999999,1934,1950,2006
816,0,0,No alley access,2,Duplex,TA,Gd,104.0,712.0,LwQ,GLQ,1.0,0.0,Gd,0.0,N,RRNn,Norm,SBrkr,0,TA,Fa,Wd Sdng,Wd Sdng,No Fence,No Fireplace,0,CBlock,1,Typ,516.0,2.0,TA,Unf,TA,CarPort,1963.0,815.9999999999999,0,GasA,TA,1Story,53,1,TA,Bnk,Mod,8472.0,Corner,109.99999999999999,IR2,0,90,RM,0.0,None,No Miscellaneous feature,0,5,IDOTRR,0.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,110000.00000000001,WD,0,Grvl,5,815.9999999999999,AllPub,105.99999999999999,1963,1963,2010
1842,0,0,No alley access,0,1Fam,TA,Gd,1810.0,0.0,GLQ,Unf,2.0,0.0,Ex,32.0,Y,Norm,Norm,SBrkr,0,TA,Gd,WdShing,Wd Shng,No Fence,Gd,1,CBlock,0,Typ,894.0,3.0,TA,Fin,TA,Attchd,1981.0,1842.0000000000002,1,GasA,Gd,1Story,54,1,Gd,Low,Gtl,50271.00000000001,Inside,68.0,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,11,Veenker,72.0,5,9,Y,0,No Pool,WdShngl,Gable,Normal,385000.00000000006,WD,0,Pave,5,1842.0000000000002,AllPub,857.0,1981,1987,2006
1360,0,0,No alley access,3,1Fam,TA,No,384.0,0.0,ALQ,Unf,0.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,MnPrv,TA,1,CBlock,1,Min1,572.0,2.0,TA,Unf,TA,Detchd,1962.0,1360.0,0,GasA,TA,SLvl,55,1,TA,Bnk,Mod,7133.999999999999,Inside,60.0,Reg,0,80,RL,0.0,None,No Miscellaneous feature,0,2,NAmes,50.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,130000.00000000001,WD,0,Pave,6,384.0,AllPub,0.0,1955,1955,2007
1425,0,407,No alley access,3,1Fam,TA,No,490.0,0.0,BLQ,Unf,0.0,0.0,TA,935.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,No Fence,Gd,1,CBlock,2,Typ,576.0,2.0,TA,RFn,TA,Attchd,1964.0,1425.0,0,GasA,Gd,1Story,56,1,TA,Lvl,Gtl,10174.999999999998,Inside,100.0,IR1,0,20,RL,272.0,BrkFace,No Miscellaneous feature,0,7,NAmes,0.0,5,6,Y,0,No Pool,CompShg,Gable,Normal,180500.0,WD,0,Pave,7,1425.0,AllPub,0.0,1964,1964,2008
983,756,0,Pave,3,Twnhs,TA,No,649.0,0.0,GLQ,Unf,1.0,0.0,Gd,321.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,No Fence,No Fireplace,0,PConc,2,Typ,480.0,2.0,TA,Fin,TA,Attchd,1999.0,1739.0,1,GasA,Ex,2Story,57,1,Gd,Lvl,Gtl,2644.9999999999995,Inside,24.0,Reg,0,160,FV,456.0,BrkFace,No Miscellaneous feature,0,8,Somerst,0.0,5,8,Y,0,No Pool,CompShg,Gable,Abnorml,172500.0,WD,0,Pave,7,969.9999999999999,AllPub,115.0,1999,2000,2009
860,860,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,860.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,565.0,2.0,TA,RFn,TA,Attchd,2004.0,1720.0,1,GasA,Ex,2Story,58,1,Gd,Lvl,Gtl,11644.999999999998,Corner,88.99999999999999,IR1,0,60,RL,0.0,None,No Miscellaneous feature,0,8,CollgCr,70.0,5,7,Y,0,No Pool,CompShg,Gable,Normal,196500.0,WD,0,Pave,7,860.0,AllPub,0.0,2004,2004,2006
1426,1519,0,No alley access,3,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1410.0,Y,Norm,Norm,SBrkr,37,TA,Ex,VinylSd,VinylSd,No Fence,Gd,1,PConc,3,Typ,641.0,3.0,TA,Fin,TA,BuiltIn,2006.0,2944.9999999999995,1,GasA,Ex,2Story,59,1,Gd,HLS,Gtl,13682.000000000002,CulDSac,66.0,IR2,0,60,RL,1031.0,BrkFace,No Miscellaneous feature,0,10,StoneBr,0.0,5,10,Y,0,No Pool,CompShg,Hip,Partial,438780.0,New,0,Pave,10,1410.0,AllPub,192.0,2006,2006,2006
780,0,0,No alley access,2,1Fam,TA,Av,632.0,0.0,ALQ,Unf,0.0,0.0,TA,148.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,No Fireplace,0,CBlock,1,Typ,351.99999999999994,1.0,TA,Unf,TA,Detchd,1973.0,780.0,0,GasA,Ex,1Story,60,1,TA,Bnk,Gtl,7200.000000000001,Inside,60.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,1,CollgCr,0.0,7,5,Y,0,No Pool,CompShg,Gable,Normal,124900.0,WD,0,Pave,4,780.0,AllPub,196.0,1972,1972,2008
1158,0,0,No alley access,3,1Fam,TA,No,941.0,0.0,ALQ,Unf,1.0,0.0,Gd,217.0,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,2006.0,1158.0,1,GasA,Ex,1Story,61,1,Gd,Lvl,Gtl,13071.999999999998,Inside,63.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,5,SawyerW,50.0,5,6,Y,0,No Pool,CompShg,Gable,Partial,158000.0,New,0,Pave,5,1158.0,AllPub,0.0,2004,2004,2006
581,530,0,No alley access,3,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,530.0,N,Norm,Norm,SBrkr,144,TA,TA,MetalSd,MetalSd,No Fence,No Fireplace,0,BrkTil,1,Typ,288.0,1.0,TA,Unf,TA,Detchd,1935.0,1110.9999999999998,0,GasA,TA,2.5Unf,62,1,Fa,Lvl,Gtl,7200.000000000001,Inside,60.0,Reg,0,75,RM,0.0,None,No Miscellaneous feature,0,3,IDOTRR,0.0,7,5,N,0,No Pool,CompShg,Gable,Normal,101000.0,WD,0,Pave,6,530.0,AllPub,0.0,1920,1996,2007
1370,0,0,No alley access,2,TwnhsE,Gd,Mn,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1346.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,2006.0,1369.9999999999998,0,GasA,Ex,1Story,63,1,Gd,Lvl,Gtl,6442.0,Inside,43.99999999999999,IR1,0,120,RL,178.0,Stone,No Miscellaneous feature,0,10,NridgHt,49.0,5,8,Y,0,No Pool,CompShg,Gable,Normal,202500.0,WD,0,Pave,6,1369.9999999999998,AllPub,119.99999999999999,2006,2006,2007
902,808,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,576.0,Y,RRAn,Feedr,SBrkr,64,TA,TA,Stucco,Stucco,GdPrv,No Fireplace,0,BrkTil,2,Typ,480.0,2.0,TA,Unf,TA,Detchd,1990.0,1710.0,0,GasA,Gd,2Story,64,1,TA,Bnk,Gtl,10299.999999999998,Inside,50.0,IR1,0,70,RM,0.0,None,No Miscellaneous feature,0,4,OldTown,10.999999999999998,6,7,Y,0,No Pool,CompShg,Gable,Normal,140000.0,WD,0,Pave,9,576.0,AllPub,11.999999999999998,1921,1950,2010
1057,977,0,No alley access,3,1Fam,TA,No,739.0,0.0,GLQ,Unf,1.0,0.0,Gd,318.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdPrv,No Fireplace,0,PConc,2,Typ,645.0,2.0,TA,RFn,TA,Attchd,1998.0,2034.0,1,GasA,Ex,2Story,65,1,Gd,Lvl,Gtl,9375.0,Inside,69.02272727272727,Reg,0,60,RL,573.0,BrkFace,No Miscellaneous feature,0,2,CollgCr,36.0,5,7,Y,0,No Pool,CompShg,Gable,Normal,219500.0,WD,0,Pave,8,1057.0,AllPub,576.0,1997,1998,2009
1143,1330,0,No alley access,4,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1143.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,852.0,3.0,TA,RFn,TA,BuiltIn,2004.0,2473.0,1,GasA,Ex,2Story,66,1,Gd,Lvl,Gtl,9591.0,Inside,76.0,Reg,0,60,RL,344.0,BrkFace,No Miscellaneous feature,0,10,NridgHt,151.0,5,8,Y,0,No Pool,CompShg,Gable,Normal,317000.00000000006,WD,0,Pave,9,1143.0,AllPub,192.0,2004,2005,2007
2207,0,0,No alley access,3,1Fam,TA,Gd,912.0,0.0,GLQ,Unf,1.0,0.0,Gd,1035.0,Y,PosA,Norm,SBrkr,0,TA,TA,Plywood,Plywood,No Fence,Gd,1,CBlock,2,Min1,576.0,2.0,TA,RFn,TA,Attchd,1970.0,2207.0,0,GasA,TA,1Story,67,1,TA,Lvl,Gtl,19900.0,Inside,69.02272727272727,Reg,0,20,RL,287.0,BrkFace,No Miscellaneous feature,0,7,NAmes,0.0,5,7,Y,0,No Pool,CompShg,Gable,Normal,180000.00000000003,WD,0,Pave,7,1947.0,AllPub,301.0,1970,1989,2010
1479,0,0,No alley access,3,1Fam,TA,Av,1013.0,0.0,GLQ,Unf,1.0,0.0,Gd,440.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,558.0,2.0,TA,RFn,TA,Attchd,2003.0,1479.0,0,GasA,Ex,1Story,68,1,Gd,Lvl,Gtl,10665.0,Inside,71.99999999999999,IR1,0,20,RL,167.0,BrkFace,No Miscellaneous feature,0,6,CollgCr,29.000000000000004,5,7,Y,0,No Pool,CompShg,Gable,Normal,226000.0,WD,0,Pave,7,1452.9999999999998,AllPub,144.0,2003,2003,2007
747,0,0,No alley access,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,747.0,Y,Artery,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,No Fence,No Fireplace,0,CBlock,1,Typ,219.99999999999997,1.0,TA,Unf,TA,Attchd,1945.0,747.0,0,GasA,TA,1Story,69,1,TA,Lvl,Gtl,4608.000000000001,Corner,47.0,Reg,0,30,RM,0.0,None,No Miscellaneous feature,0,6,OldTown,0.0,6,4,Y,0,No Pool,CompShg,Gable,Normal,80000.0,WD,0,Pave,4,747.0,AllPub,0.0,1945,1950,2010
1304,983,0,No alley access,3,1Fam,TA,No,603.0,0.0,BLQ,Unf,0.0,0.0,TA,701.0,Y,Norm,Norm,SBrkr,114,TA,Gd,BrkFace,AsbShng,No Fence,TA,1,CBlock,2,Typ,667.0,2.0,TA,Fin,TA,Attchd,1953.0,2287.0,0,GasW,TA,1.5Fin,70,1,TA,Lvl,Gtl,15593.0,Corner,81.0,Reg,0,50,RL,0.0,None,No Miscellaneous feature,0,7,ClearCr,21.0,4,7,Y,0,No Pool,CompShg,Gable,Normal,225000.0,WD,0,Pave,7,1304.0,AllPub,0.0,1953,1953,2006
2223,0,0,No alley access,3,1Fam,TA,Gd,1880.0,0.0,ALQ,Unf,1.0,0.0,Gd,343.0,Y,Norm,Norm,SBrkr,0,Gd,TA,Plywood,Plywood,No Fence,Gd,2,CBlock,2,Typ,516.0,2.0,TA,Fin,TA,Attchd,1973.0,2223.0,0,GasA,Ex,1Story,71,1,TA,Lvl,Gtl,13651.0,Inside,95.0,IR1,0,20,RL,1115.0,BrkFace,No Miscellaneous feature,0,2,NAmes,0.0,6,7,Y,0,No Pool,CompShg,Gable,Normal,244000.0,WD,0,Pave,8,2223.0,AllPub,300.0,1973,1973,2007
845,0,0,No alley access,2,1Fam,TA,No,565.0,0.0,ALQ,Unf,1.0,0.0,TA,280.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,No Fence,No Fireplace,0,CBlock,1,Typ,360.0,2.0,TA,Unf,TA,Detchd,1987.0,845.0,0,GasA,TA,1Story,72,1,TA,Lvl,Gtl,7599.0,Corner,68.99999999999999,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,6,Mitchel,0.0,6,4,Y,0,No Pool,CompShg,Gable,Normal,129500.0,WD,0,Pave,4,845.0,AllPub,0.0,1982,2006,2007
885,833,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,832.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,427.0,2.0,TA,Fin,TA,Attchd,1998.0,1718.0,1,GasA,Gd,2Story,73,1,TA,Lvl,Gtl,10141.0,Corner,74.0,IR1,0,60,RL,40.0,BrkFace,No Miscellaneous feature,0,12,Gilbert,94.0,5,7,Y,0,No Pool,CompShg,Gable,Normal,185000.0,WD,291,Pave,7,832.0,AllPub,0.0,1998,1998,2009
1086,0,0,No alley access,3,1Fam,TA,No,320.0,362.0,ALQ,BLQ,1.0,0.0,TA,404.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,GdWo,No Fireplace,0,CBlock,1,Typ,489.99999999999994,2.0,TA,Unf,TA,Attchd,1989.0,1086.0,0,GasA,Gd,1Story,74,1,TA,Lvl,Gtl,10199.999999999998,Inside,85.0,Reg,0,20,RL,104.0,BrkFace,No Miscellaneous feature,0,5,NAmes,0.0,7,5,Y,0,No Pool,CompShg,Gable,Normal,144900.0,WD,0,Pave,6,1086.0,AllPub,0.0,1954,2003,2010
840,765,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,840.0,N,Norm,Norm,SBrkr,202,Gd,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,CBlock,2,Typ,379.0,1.0,TA,Unf,TA,Detchd,1915.0,1605.0,0,GasA,Gd,2Story,75,2,TA,Lvl,Gtl,5790.0,Corner,60.0,Reg,0,50,RM,0.0,None,No Miscellaneous feature,0,5,OldTown,0.0,6,3,Y,0,No Pool,CompShg,Gambrel,Normal,107400.0,WD,0,Pave,8,840.0,AllPub,0.0,1915,1950,2010
526,462,0,No alley access,2,Twnhs,TA,Gd,462.0,0.0,GLQ,Unf,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,GdWo,No Fireplace,0,CBlock,1,Typ,296.99999999999994,1.0,TA,Unf,TA,BuiltIn,1973.0,987.9999999999999,0,GasA,TA,SLvl,76,1,TA,Lvl,Gtl,1596.0,Inside,21.0,Reg,0,180,RM,0.0,None,No Miscellaneous feature,0,11,MeadowV,101.0,5,4,Y,0,No Pool,CompShg,Gable,Normal,91000.0,WD,0,Pave,5,461.99999999999994,AllPub,119.99999999999999,1973,1973,2009
952,0,0,No alley access,2,1Fam,TA,No,228.0,0.0,ALQ,Unf,0.0,0.0,TA,724.0,Y,Norm,Norm,FuseA,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,CBlock,1,Typ,282.99999999999994,1.0,TA,Unf,TA,Detchd,1956.0,951.9999999999999,0,GasA,Ex,1Story,77,1,TA,Lvl,Gtl,8475.0,Inside,69.02272727272727,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,4,NAmes,0.0,7,4,Y,0,No Pool,CompShg,Gable,Normal,135750.0,WD,0,Pave,4,951.9999999999999,AllPub,0.0,1956,1956,2008
1072,213,0,No alley access,2,1Fam,TA,No,336.0,41.0,BLQ,GLQ,1.0,0.0,TA,295.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,No Fireplace,0,CBlock,1,Min1,240.0,1.0,TA,Unf,TA,Detchd,1948.0,1285.0,0,GasA,TA,1.5Fin,78,1,TA,Lvl,Gtl,8635.0,Inside,50.0,Reg,0,50,RM,0.0,None,No Miscellaneous feature,0,1,BrkSide,0.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,127000.00000000001,WD,0,Pave,6,672.0,AllPub,0.0,1948,2001,2008
1768,0,0,No alley access,4,Duplex,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1768.0,N,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,No Fence,No Fireplace,0,CBlock,2,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,1768.0,0,GasA,TA,1Story,79,2,TA,Lvl,Gtl,10778.0,Inside,71.99999999999999,Reg,0,90,RL,0.0,None,No Miscellaneous feature,0,4,Sawyer,0.0,5,4,Y,0,No Pool,CompShg,Hip,Normal,136500.0,WD,0,Pave,8,1768.0,AllPub,0.0,1968,1968,2010
682,548,0,Grvl,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,440.0,Y,Norm,Norm,SBrkr,128,TA,TA,Wd Sdng,Wd Sdng,MnPrv,No Fireplace,0,PConc,1,Typ,439.99999999999994,2.0,TA,Unf,TA,Detchd,1966.0,1229.9999999999998,1,GasA,Gd,2Story,80,1,TA,Lvl,Gtl,10440.0,Corner,60.0,Reg,0,50,RM,0.0,None,No Miscellaneous feature,0,5,OldTown,0.0,6,5,Y,0,No Pool,CompShg,Gable,Normal,110000.00000000001,WD,0,Pave,5,439.99999999999994,AllPub,74.0,1910,1981,2009
1182,960,0,No alley access,4,1Fam,TA,No,448.0,0.0,Rec,Unf,0.0,0.0,Gd,448.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,No Fence,Gd,1,CBlock,2,Typ,509.0,1.0,TA,Fin,TA,Attchd,1968.0,2142.0,1,GasA,TA,2Story,81,1,Gd,Lvl,Gtl,13000.0,Corner,100.0,Reg,0,60,RL,576.0,BrkFace,No Miscellaneous feature,0,6,NAmes,72.0,6,6,Y,0,No Pool,CompShg,Gable,Normal,193500.0,WD,252,Pave,8,895.9999999999999,AllPub,0.0,1968,1968,2009
1337,0,0,No alley access,2,TwnhsE,Gd,No,1201.0,0.0,GLQ,Unf,1.0,0.0,Ex,36.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,404.99999999999994,2.0,TA,Fin,TA,Attchd,1998.0,1337.0,0,GasA,Ex,1Story,82,1,TA,Lvl,Gtl,4499.999999999999,FR2,32.0,Reg,0,120,RM,443.0,BrkFace,No Miscellaneous feature,0,3,Mitchel,198.99999999999997,5,6,Y,0,No Pool,CompShg,Hip,Normal,153500.0,WD,0,Pave,5,1236.9999999999998,AllPub,0.0,1998,1998,2006
